Biological Sciences	BIOL 9	5B	1052	8:00a-10:05a MTWTh	SCI 145	Jordan E A	125	167	200	72	737	17	40	67	77	4.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=888362	Life Science	Jordan	Elizabeth	888362	57	Winter 2017
Biological Sciences	BIOL 9	5B	1054	Arrange-9Hours 	N/A ONLINE-E	Mclaughlin D	74	38	33	10	283	27	40	52	55	0	0	0	0	0	0	0	Winter 2017
Biological Sciences	BIOL 15	5B	1057	12:45p-5:05p MTWTh	SCI 134	Baghdasarian G	59	55	55	3	317	19	36	54	55	4.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=353003	Life Science	Baghdasarian	Garen	353003	95	Winter 2017
Biological Sciences	MCRBIO 1	5B	1440	8:00a-2:30p MTWTh	SCI 209	Buchanan A G	50	71	35	0	185	28	66	85	85	2.8	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=309627	Life Science	Buchanan	Alfred	309627	163	Winter 2017
Biological Sciences	NUTR 1		1480	Arrange-9Hours 	N/A ONLINE-E	Gonzalez C L	186	233	156	3	867	22	49	67	67	3.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=87987	Life Science	Gonzalez	Cynthia	87987	124	Winter 2017
Biological Sciences	NUTR 1		1481	Arrange-9Hours 	N/A ONLINE-E	Gonzalez C L	186	233	156	3	867	22	49	67	67	3.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=87987	Life Science	Gonzalez	Cynthia	87987	124	Winter 2017
Biological Sciences	NUTR 1		1482	Arrange-9Hours 	N/A ONLINE-E	Ortega Y	282	289	224	2	1088	26	53	74	74	4.8	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1502613	Life Science	Ortega	Yvonne	1502613	46	Winter 2017
Biological Sciences	NUTR 1		1483	Arrange-9Hours 	N/A ONLINE-E	Ortega Y	282	289	224	2	1088	26	53	74	74	4.8	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1502613	Life Science	Ortega	Yvonne	1502613	46	Winter 2017
Biological Sciences	NUTR 1		4027	6:30p-9:30p TWTh	SCI 159	Mercer J E	0	0	0	0	0	0	0	0	0	4.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1085489	Life Science	Mercer	Jaime	1085489	10	Winter 2017
Biological Sciences	PHYS 3	5B	1504	8:00a-12:20p MTWTh	SCI 201	Fickbohm D J	0	0	0	0	0	0	0	0	0	2.8	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=53344	Life Science	Fickbohm	David	53344	98	Winter 2017
Biological Sciences	PHYS 3	5B	1505	12:30p-4:50p MTWTh	SCI 201	Price W M	45	60	44	0	203	23	52	74	74	3.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=261419	Life Science	Price	William	261419	71	Winter 2017
Business	BUS 1		1059	8:00a-10:05a MTWTh	BUS 106	Rockwell C	19	13	9	0	85	23	38	49	49	3.3	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=55486	Business	Rockwell	Cassie	55486	59	Winter 2017
Business	BUS 1		1060	10:15a-12:20p MTWTh	BUS 106	Roper-Conley C	111	186	93	1	629	18	48	63	63	3.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=10764	Business	Roper-Conley	Carolyn	10764	55	Winter 2017
Business	BUS 1		1061	Arrange-9Hours 	N/A ONLINE-E	Veas S	1028	97	44	0	1256	82	90	94	94	4.6	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=237536	Business	Veas	Sal	237536	78	Winter 2017
Business	BUS 1		1062	Arrange-9Hours 	N/A ONLINE-E	Veas S	1028	97	44	0	1256	82	90	94	94	4.6	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=237536	Business	Veas	Sal	237536	78	Winter 2017
Business	BUS 1		1063	Arrange-9Hours 	N/A ONLINE-E	Sedky S M	107	47	27	0	231	47	67	79	79	4.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1982047	Business	Sedky 	Steven 	1982047	11	Winter 2017
Business	BUS 1		1064	Arrange-9Hours 	N/A ONLINE-E	Rockwell C	19	13	9	0	85	23	38	49	49	3.3	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=55486	Business	Rockwell	Cassie	55486	59	Winter 2017
Business	BUS 5		1065	8:00a-10:05a MTWTh	BUS 207	Klugman E B	195	226	199	1	948	21	45	66	66	4.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=177115	Business	Klugman	Ellen	177115	105	Winter 2017
Business	BUS 5		1066	10:15a-12:20p MTWTh	BUS 207	Klugman E B	195	226	199	1	948	21	45	66	66	4.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=177115	Business	Klugman	Ellen	177115	105	Winter 2017
Business	BUS 5		1067	Arrange-9Hours 	N/A ONLINE-E	Nasser D M	222	174	111	8	609	37	66	84	85	4.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=494266	Business	Nasser	Dana	494266	60	Winter 2017
Business	BUS 5		1068	Arrange-9Hours 	N/A ONLINE-E	Nasser D M	222	174	111	8	609	37	66	84	85	4.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=494266	Business	Nasser	Dana	494266	60	Winter 2017
Business	BUS 5		1069	Arrange-9Hours 	N/A ONLINE-E	Sindell S M	77	145	156	3	638	13	35	60	60	3.6	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=77835	Business	Sindell	Steven	77835	92	Winter 2017
Business	BUS 5		1070	Arrange-9Hours 	N/A ONLINE-E	Halliday-Robert Ca E	21	23	16	0	94	23	47	64	64	3.8	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=584392	Business	Halliday-Roberts	Cate	584392	14	Winter 2017
Business	BUS 20		1071	12:30p-2:35p MTWTh	BUS 106	Paccioretti T S	19	12	6	1	72	27	44	52	53	0	0	0	0	0	0	0	Winter 2017
Business	BUS 20		1072	Arrange-9Hours 	N/A ONLINE-E	Sedky S M	15	6	3	0	36	42	59	67	67	4.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1982047	Business	Sedky 	Steven 	1982047	11	Winter 2017
Business	BUS 28		1073	Arrange-9Hours 	N/A ONLINE-E	Coplen J S	27	28	19	2	94	29	59	79	81	4.2	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=552051	Business	Coplen	Joshua	552051	29	Winter 2017
Business	BUS 32		1074	10:15a-12:20p MTWTh	BUS 252	Welton M	98	49	7	0	176	56	84	88	88	4.3	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1678744	Business	Welton	Marlea	1678744	9	Winter 2017
Business	BUS 32		1075	Arrange-9Hours 	N/A ONLINE-E	Soucy S H	138	105	64	1	472	30	52	66	66	3.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=98437	Business	Soucy	Steve	98437	81	Winter 2017
Business	BUS 32		1076	Arrange-9Hours 	N/A ONLINE-E	Jung D	44	51	45	0	290	16	33	49	49	2.3	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=427219	Business	Jung	Doranne	427219	28	Winter 2017
Business	BUS 46		1077	Arrange-9Hours 	N/A ONLINE	Shishido K M	80	76	46	3	382	21	41	53	54	4.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=422138	Business	Shishido	Keith	422138	23	Winter 2017
Business	BUS 62		1078	Arrange-9Hours 	N/A ONLINE-E	Babcock L G	104	54	28	4	254	41	63	74	75	4.3	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=556093	Business	Babcock	Linda	556093	18	Winter 2017
Business & Finance	BUS E00		9519	11:30a-1:20p Th	EC 1227 408	Mcilrath P K	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Winter 2017
Business & Finance	OCC E01		9560	9:00a-10:50a M	EC 1227 208	Rodriguez J E	0	0	0	0	0	0	0	0	0	3.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=525893	Modern Languages	Rodriguez	Jeannette	525893	13	Winter 2017
Business & Finance	OCC E01		9561	11:00a-12:50p F	EC 1227 208	Espinosa-Frech H A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Winter 2017
Business & Finance	OCC E10		9562	9:00a-10:50a T	EC 1227 208	Simmonds A R	0	0	0	0	0	0	0	0	0	4.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1327409	Computer Science	Simmonds	A.R	1327409	7	Winter 2017
Chemistry	CHEM 9	5A	1080	1:15p-6:20p MW	SCI 157	Liu C	0	0	0	0	0	0	0	0	0	4.3	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2037577	Chemistry	Liu	Christopher	2037577	14	Winter 2017
Chemistry	CHEM 10	5A	1081	8:00a-12:05p MW	SCI 155	Mejia Leiva C N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Winter 2017
Chemistry	CHEM 10	5A	1082	8:00a-1:05p MW	SCI 157	Strathearn M D	48	39	41	2	295	17	30	44	45	N/A	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2171041	Chemistry	Strathearn	Michael	2171041	0	Winter 2017
Chemistry	CHEM 10	5A	1083	8:00a-1:05p MW	SCI 332	Abbani M A	26	33	40	0	216	13	28	46	46	2.9	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=633208	Physical Sciences	Abbani	Mohamad	633208	99	Winter 2017
Chemistry	CHEM 10	5A	1084	1:15p-6:20p MW	SCI 332	Lavallee R J	32	56	67	0	482	7	19	33	33	1.8	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1996236	Chemistry	Lavallee	Richard	1996236	5	Winter 2017
Chemistry	CHEM 10	5A	1085	2:30p-6:35p MW	SCI 155	Taylor S M	123	83	101	1	480	26	43	64	65	4.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1451580	Chemistry	Taylor	Scott	1451580	32	Winter 2017
Chemistry	CHEM 10	5A	1086	2:30p-7:35p MW	SCI 153	Walker Waugh M V	54	103	103	1	457	12	35	57	58	4.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1167855	Physical Sciences	Walker-Waugh	Muriel	1167855	160	Winter 2017
Chemistry	CHEM 10	5A	1087	2:30p-7:35p MW	SCI 140	Bartlett D D	4	6	6	0	28	15	36	58	58	2.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2108017	Chemistry	Bartlett	Delland	2108017	6	Winter 2017
Chemistry	CHEM 11	5A	1088	8:00a-1:10p MW	SCI 322	Pecorelli T A	10	15	9	0	56	18	45	61	61	3.1	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1863278	Chemistry	Pecorelli	Travis	1863278	25	Winter 2017
Chemistry	CHEM 11	5A	1089	8:00a-1:10p MW	SCI 301	Murphy J E	84	75	48	1	337	25	48	62	62	3.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=294262	Chemistry	Murphy	James	294262	82	Winter 2017
Chemistry	CHEM 11	5A	1090	9:00a-2:10p MWF	SCI 153	Nauli S	64	84	97	0	510	13	30	49	49	4.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1021935	Physical Sciences	Nauli	Sehat	1021935	87	Winter 2017
Chemistry	CHEM 11	5A	1091	1:30p-6:40p MW	SCI 322	Papazyan A	10	19	14	0	57	18	51	76	76	2.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2074885	Chemistry	Papazyan	Arno	2074885	4	Winter 2017
Chemistry	CHEM 11	5A	1092	1:30p-6:40p TThF	SCI 155	Schmidt E	22	23	17	0	112	20	41	56	56	2.2	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1795412	Chemistry	Schmidt	Einhardt	1795412	2	Winter 2017
Chemistry	CHEM 12	5A	1093	9:00a-2:10p MWF	SCI 140	Gallogly E B	87	86	67	0	308	29	57	78	78	3.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=42418	Physical Sciences	Gallogly	Ethan	42418	143	Winter 2017
