Athletics	VAR PE 43V,PIERCE T L	VAR PE 43V	PIERCE T L	21				23
Athletics	VAR PE 43W,BENDITSON A	VAR PE 43W	BENDITSON A	27				27
Athletics	VAR PE 50V,ESKRIDGE B M	VAR PE 50V	ESKRIDGE B M	13				13
Athletics	VAR PE 50W,BULLOCK J A	VAR PE 50W	BULLOCK J A	3	4	1		8
Athletics	VAR PE 57W,RYAN N A	VAR PE 57W	RYAN N A	12				12
Athletics	VAR PE 60,SILVA L 	VAR PE 60	SILVA L 				1	1
Athletics	VAR PE 60,SILVA L	VAR PE 60	SILVA L	20	8	4		37
Athletics	VAR PE 60,GARCIA S M	VAR PE 60	GARCIA S M	10	1	1		13
Athletics	VAR PE 60,HANK M E	VAR PE 60	HANK M E	8	1			12
Athletics	VAR PE 60,LENNON G T	VAR PE 60	LENNON G T	5	1			9
Athletics	VAR PE 60,HANK M E 	VAR PE 60	HANK M E 		1		1	2
Athletics	VAR PE 60,METICHECCHIA J H	VAR PE 60	METICHECCHIA J H	1				3
Business	ACCTG 1,NAULT W H	ACCTG 1	NAULT W H	11	10	3		38
Business	ACCTG 1,RESNICK W J	ACCTG 1	RESNICK W J	22	10	2		43
Business	ACCTG 1,RESNICK W J	ACCTG 1	RESNICK W J	20	8	4		39
Business	ACCTG 1,PLATZ W A	ACCTG 1	PLATZ W A	6	11	8		38
Business	ACCTG 1,FITZGERALD R L	ACCTG 1	FITZGERALD R L	4	6	4		33
Business	ACCTG 1,KIM J S	ACCTG 1	KIM J S	8	10	5		41
Business	ACCTG 1,ANDRE J M	ACCTG 1	ANDRE J M	6	6	7		38
Business	ACCTG 1,KNIGHT R B	ACCTG 1	KNIGHT R B	11	3	5		41
Business	ACCTG 1,RUBIO C	ACCTG 1	RUBIO C	2	9	1		50
Business	ACCTG 1,HALLIDAY P D	ACCTG 1	HALLIDAY P D	6	6	9		37
Business	ACCTG 1,HICKS L E	ACCTG 1	HICKS L E	16	6	8		45
Business	ACCTG 1,RESNICK W J	ACCTG 1	RESNICK W J	11	8	6		48
Business	ACCTG 1,HALLIDAY P D	ACCTG 1	HALLIDAY P D	12	8	8		43
Business	ACCTG 1,SCHRADER E	ACCTG 1	SCHRADER E	20	9	3		39
Business	ACCTG 1,MARES S	ACCTG 1	MARES S	6	10	3		39
Business	ACCTG 1,MAIER L S	ACCTG 1	MAIER L S	20	9	6		44
Business	ACCTG 1,SCHRADER E	ACCTG 1	SCHRADER E	26	7	4		42
Business	ACCTG 1,KNIGHT R B	ACCTG 1	KNIGHT R B	14	9	7		48
Business	ACCTG 1,TRIPPETTI V J	ACCTG 1	TRIPPETTI V J	10	12	9		45
Business	ACCTG 1,NAULT W H	ACCTG 1	NAULT W H	5	5	5		46
Business	ACCTG 1,DEMETRE N J	ACCTG 1	DEMETRE N J	12	7	9		47
Business	ACCTG 1,PLATZ W A	ACCTG 1	PLATZ W A	4	7	6		43
Business	ACCTG 2,ARAKELIAN A	ACCTG 2	ARAKELIAN A	22	7			37
Business	ACCTG 2,DANIEL C	ACCTG 2	DANIEL C	1	3	5		21
Business	ACCTG 2,DILIBERTI D M	ACCTG 2	DILIBERTI D M	9	7	5		30
Business	ACCTG 2,TRIPPETTI V J	ACCTG 2	TRIPPETTI V J	7	15	10		43
Business	ACCTG 2,KIM J S	ACCTG 2	KIM J S	13	10	5	1	38
Business	ACCTG 2,HAIG J	ACCTG 2	HAIG J	4	4	1		20
Business	ACCTG 2,HANSON M P	ACCTG 2	HANSON M P	18	10	4		47
Business	ACCTG 2,LIM WIN Y	ACCTG 2	LIM WIN Y	9	7	4		26
Business	ACCTG 2,ARAKELIAN A	ACCTG 2	ARAKELIAN A	29	3	4		44
Business	ACCTG 2,ANDRE J M	ACCTG 2	ANDRE J M	13	9	3		33
Business	ACCTG 2,RUBIO C	ACCTG 2	RUBIO C	6	13	6		33
Business	ACCTG 2,MOORE E K	ACCTG 2	MOORE E K	21	13	6		44
Business	ACCTG 2,LU M	ACCTG 2	LU M	23	14	3		47
Business	ACCTG 2,BERNSTEIN T D	ACCTG 2	BERNSTEIN T D	22	9	9		47
Business	ACCTG 2,DANIEL C	ACCTG 2	DANIEL C	1	2			17
Business	ACCTG 6,HUANG AI M	ACCTG 6	HUANG AI M	6	13	3		31
Business	ACCTG 7,HUANG AI M	ACCTG 7	HUANG AI M	5	7	6		25
Business	ACCTG 9,BERNSTEIN T D	ACCTG 9	BERNSTEIN T D	12	21	6	1	43
Business	ACCTG 9,BERNSTEIN T D	ACCTG 9	BERNSTEIN T D	14	19	3		37
Business	ACCTG 10A,LU M	ACCTG 10A	LU M	10	4	2		22
Business	ACCTG 10A,LU M	ACCTG 10A	LU M	6	6	1		16
Business	ACCTG 10A,LU M	ACCTG 10A	LU M	12	7	2	1	28
Business	ACCTG 10B,LU M	ACCTG 10B	LU M	10	8	3		25
Business	ACCTG 10B,LU M	ACCTG 10B	LU M	5	4	3		18
Business	ACCTG 10B,CARBALLO P S 	ACCTG 10B	CARBALLO P S 	4	3	1	7	27
Business	ACCTG 10C,CARBALLO P S	ACCTG 10C	CARBALLO P S	3	4	7		18
Business	ACCTG 10C,HAIG J 	ACCTG 10C	HAIG J 	2	1	3	14	20
Business	ACCTG 11,CARBALLO P S	ACCTG 11	CARBALLO P S	12	8	4		30
Business	ACCTG 12,HANSON M P	ACCTG 12	HANSON M P	9	11	4		30
Business	ACCTG 12,RESNICK W J	ACCTG 12	RESNICK W J	17	7	1		27
Business	ACCTG 15,RUBIO C	ACCTG 15	RUBIO C	4	13	6		30
Business	ACCTG 15,RUBIO C	ACCTG 15	RUBIO C	2	5	2		10
Business	ACCTG 16,RUBIO C	ACCTG 16	RUBIO C	5	12	6	1	34
Business	ACCTG 21,BARNEY S D	ACCTG 21	BARNEY S D	3	3	1	1	9
Business	ACCTG 21,SCHRADER E	ACCTG 21	SCHRADER E	18	3	2		33
Business	ACCTG 26,NASSER D M	ACCTG 26	NASSER D M	2		2		4
Business	ACCTG 26,HALLIDAY-ROBERT CA	ACCTG 26	HALLIDAY-ROBERT CA	8	14	2	2	29
Business	ACCTG 31A,VALDIVIA O	ACCTG 31A	VALDIVIA O	16	7	5	1	31
Business	ACCTG 31B,VALDIVIA O	ACCTG 31B	VALDIVIA O	12	7	1	1	29
Business	ACCTG 45,EVERETT K M	ACCTG 45	EVERETT K M	9	3	4		21
Business	ACCTG 45,RESNICK W J	ACCTG 45	RESNICK W J	12	4	3	1	24
Business	BUS 1,SHISHIDO K M	BUS 1	SHISHIDO K M	14	13	3		45
Business	BUS 1,SHISHIDO K M	BUS 1	SHISHIDO K M	13	8	2		40
